abrupt4xCO2,6hr,r8i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/6hr/atmos/*/r8i1p1, 0500, 0506
abrupt4xCO2,6hr,r9i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/6hr/atmos/*/r9i1p1, 0520, 0526
abrupt4xCO2,day,r10i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r10i1p1, 0540, 0545
abrupt4xCO2,day,r11i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r11i1p1, 0550, 0555
abrupt4xCO2,day,r12i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r12i1p1, 0560, 0565
abrupt4xCO2,day,r13i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r13i1p1, 0610, 0615
abrupt4xCO2,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r1i1p1, 0610, 0644
abrupt4xCO2,day,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r2i1p1, 0370, 0375
abrupt4xCO2,day,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r3i1p1, 0400, 0405
abrupt4xCO2,day,r4i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r4i1p1, 0440, 0445
abrupt4xCO2,day,r5i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r5i1p1, 0450, 0455
abrupt4xCO2,day,r6i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r6i1p1, 0470, 0475
abrupt4xCO2,day,r7i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r7i1p1, 0490, 0495
abrupt4xCO2,day,r8i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r8i1p1, 0500, 0505
abrupt4xCO2,day,r9i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/day/atmos/*/r9i1p1, 0520, 0525
abrupt4xCO2,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/fx/atmos/*/r0i0p0, , 
abrupt4xCO2,mon,r10i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r10i1p1, 0540, 0545
abrupt4xCO2,mon,r11i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r11i1p1, 0550, 0555
abrupt4xCO2,mon,r12i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r12i1p1, 0560, 0565
abrupt4xCO2,mon,r13i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r13i1p1, 0610, 0615
abrupt4xCO2,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r1i1p1, 0490, 0747
abrupt4xCO2,mon,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r2i1p1, 0370, 0375
abrupt4xCO2,mon,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r3i1p1, 0400, 0405
abrupt4xCO2,mon,r4i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r4i1p1, 0440, 0445
abrupt4xCO2,mon,r5i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r5i1p1, 0450, 0455
abrupt4xCO2,mon,r6i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r6i1p1, 0470, 0475
abrupt4xCO2,mon,r7i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r7i1p1, 0490, 0495
abrupt4xCO2,mon,r8i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r8i1p1, 0500, 0505
abrupt4xCO2,mon,r9i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//abrupt4xCO2/mon/atmos/*/r9i1p1, 0520, 0525
amip,3hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip/3hr/atmos/*/r1i1p1, 1979, 2008
amip,6hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip/6hr/atmos/*/r1i1p1, 1979, 2009
amip,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip/day/atmos/*/r1i1p1, 1979, 2008
amip,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip/fx/atmos/*/r0i0p0, , 
amip,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip/mon/atmos/*/r1i1p1, 1979, 2009
amip,subhr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip/subhr/atmos/*/r1i1p1, 1979, 2008
amip4K,3hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4K/3hr/atmos/*/r1i1p1, 1979, 2008
amip4K,6hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4K/6hr/atmos/*/r1i1p1, 1979, 2009
amip4K,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4K/day/atmos/*/r1i1p1, 1979, 2008
amip4K,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4K/fx/atmos/*/r0i0p0, , 
amip4K,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4K/mon/atmos/*/r1i1p1, 1979, 2009
amip4xCO2,3hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4xCO2/3hr/atmos/*/r1i1p1, 1979, 2008
amip4xCO2,6hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4xCO2/6hr/atmos/*/r1i1p1, 1979, 2009
amip4xCO2,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4xCO2/day/atmos/*/r1i1p1, 1979, 2008
amip4xCO2,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4xCO2/fx/atmos/*/r0i0p0, , 
amip4xCO2,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//amip4xCO2/mon/atmos/*/r1i1p1, 1979, 2009
aqua4K,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//aqua4K/fx/atmos/*/r0i0p0, , 
aqua4K,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//aqua4K/mon/atmos/*/r1i1p1, 1979, 1983
aqua4xCO2,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//aqua4xCO2/fx/atmos/*/r0i0p0, , 
aqua4xCO2,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//aqua4xCO2/mon/atmos/*/r1i1p1, 1979, 1983
aquaControl,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//aquaControl/fx/atmos/*/r0i0p0, , 
aquaControl,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//aquaControl/mon/atmos/*/r1i1p1, 1979, 1983
decadal1960,3hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/3hr/atmos/*/r1i1p1, 1961, 1991
decadal1960,3hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/3hr/atmos/*/r2i1p1, 1960, 1991
decadal1960,3hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/3hr/atmos/*/r3i1p1, 1960, 1990
decadal1960,6hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/6hr/atmos/*/r1i1p1, 1961, 1991
decadal1960,6hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/6hr/atmos/*/r2i1p1, 1960, 1991
decadal1960,6hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/6hr/atmos/*/r3i1p1, 1960, 1991
decadal1960,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/day/atmos/*/r1i1p1, 1961, 1991
decadal1960,day,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/day/atmos/*/r2i1p1, 1960, 1991
decadal1960,day,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/day/atmos/*/r3i1p1, 1960, 1990
decadal1960,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/fx/atmos/*/r0i0p0, , 
decadal1960,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/mon/atmos/*/r1i1p1, 1961, 1990
decadal1960,mon,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/mon/atmos/*/r2i1p1, 1961, 1990
decadal1960,mon,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1960/mon/atmos/*/r3i1p1, 1961, 1990
decadal1965,3hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/3hr/atmos/*/r1i1p1, 1966, 1976
decadal1965,3hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/3hr/atmos/*/r2i1p1, 1965, 1976
decadal1965,3hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/3hr/atmos/*/r3i1p1, 1965, 1976
decadal1965,6hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/6hr/atmos/*/r1i1p1, 1966, 1976
decadal1965,6hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/6hr/atmos/*/r2i1p1, 1965, 1976
decadal1965,6hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/6hr/atmos/*/r3i1p1, 1965, 1976
decadal1965,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/day/atmos/*/r1i1p1, 1966, 1976
decadal1965,day,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/day/atmos/*/r2i1p1, 1965, 1976
decadal1965,day,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/day/atmos/*/r3i1p1, 1965, 1976
decadal1965,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/fx/atmos/*/r0i0p0, , 
decadal1965,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/mon/atmos/*/r1i1p1, 1966, 1975
decadal1965,mon,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/mon/atmos/*/r2i1p1, 1966, 1975
decadal1965,mon,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1965/mon/atmos/*/r3i1p1, 1966, 1975
